423		0.014920 
424		0.014868 
425		0.014845 
426		0.014771 
427		0.014794 
428		0.014791 
429		0.014750 
430		0.014781 
431		0.014768 
432		0.014731 
433		0.014709 
434		0.014687 
435		0.014649 
436		0.014582 
437		0.014551 
438		0.014515 
439		0.014492 
440		0.014436 
441		0.014432 
442		0.014405 
443		0.014374 
444		0.014338 
445		0.014311 
446		0.014306 
447		0.014270 
448		0.014262 
449		0.014242 
450		0.014170 
451		0.014218 
452		0.014176 
453		0.014160 
454		0.014137 
455		0.014148 
456		0.014061 
457		0.014051 
458		0.014011 
459		0.014006 
460		0.014013 
461		0.013967 
462		0.013945 
463		0.013913 
464		0.013916 
465		0.013825 
466		0.013806 
467		0.013786 
468		0.013771 
469		0.013728 
470		0.013764 
471		0.013770 
472		0.013759 
473		0.013728 
474		0.013684 
475		0.013724 
476		0.013717 
477		0.013711 
478		0.013713 
479		0.013743 
480		0.013713 
481		0.013671 
482		0.013746 
483		0.013734 
484		0.013714 
485		0.013709 
486		0.013663 
487		0.013654 
488		0.013680 
489		0.013639 
490		0.013675 
491		0.013663 
492		0.013642 
493		0.013588 
494		0.013566 
495		0.013578 
496		0.013560 
497		0.013535 
498		0.013528 
499		0.013521 
500		0.013497 
501		0.013501 
502		0.013464 
503		0.013464 
504		0.013413 
505		0.013456 
506		0.013499 
507		0.013499 
508		0.013483 
509		0.013453 
510		0.013393 
511		0.013360 
512		0.013346 
513		0.013281 
514		0.013295 
515		0.013290 
516		0.013286 
517		0.013262 
518		0.013239 
519		0.013288 
520		0.013276 
521		0.013221 
522		0.013202 
523		0.013194 
524		0.013201 
525		0.013202 
526		0.013199 
527		0.013183 
528		0.013187 
529		0.013124 
530		0.013124 
531		0.013125 
532		0.013097 
533		0.013099 
534		0.013023 
535		0.013021 
536		0.013008 
537		0.013006 
538		0.012998 
539		0.012975 
540		0.012985 
541		0.013010 
542		0.013012 
543		0.013022 
544		0.013005 
545		0.012990 
546		0.013020 
547		0.013005 
548		0.012996 
549		0.012969 
550		0.012947 
551		0.012936 
552		0.012964 
553		0.012941 
554		0.012922 
555		0.012934 
556		0.012904 
557		0.012902 
558		0.012893 
559		0.012900 
560		0.012890 
561		0.012894 
562		0.012862 
563		0.012855 
564		0.012851 
565		0.012846 
566		0.012835 
567		0.012797 
568		0.012796 
569		0.012792 
570		0.012775 
571		0.012749 
572		0.012763 
573		0.012751 
574		0.012769 
575		0.012754 
576		0.012739 
577		0.012722 
578		0.012704 
579		0.012714 
580		0.012718 
581		0.012679 
582		0.012663 
583		0.012697 
584		0.012689 
585		0.012684 
586		0.012662 
587		0.012651 
588		0.012630 
589		0.012622 
590		0.012620 
591		0.012599 
592		0.012596 
593		0.012575 
594		0.012615 
595		0.012606 
596		0.012590 
597		0.012563 
598		0.012545 
599		0.012549 
600		0.012539 
601		0.012507 
602		0.012499 
603		0.012492 
604		0.012469 
605		0.012455 
606		0.012445 
607		0.012435 
608		0.012423 
609		0.012406 
610		0.012383 
611		0.012373 
612		0.012359 
613		0.012342 
614		0.012332 
615		0.012355 
616		0.012342 
617		0.012326 
618		0.012313 
619		0.012290 
620		0.012274 
621		0.012245 
622		0.012224 
623		0.012219 
624		0.012226 
625		0.012228 
626		0.012243 
627		0.012202 
628		0.012184 
629		0.012155 
630		0.012133 
631		0.012092 
632		0.012098 
633		0.012078 
634		0.012064 
635		0.012049 
636		0.012074 
637		0.012076 
638		0.012069 
639		0.012053 
640		0.012050 
641		0.012028 
642		0.012020 
643		0.012013 
644		0.011997 
645		0.012009 
646		0.011994 
647		0.011962 
648		0.011984 
649		0.011997 
650		0.011984 
651		0.011993 
652		0.011980 
653		0.011990 
654		0.012000 
655		0.011966 
656		0.011965 
657		0.011952 
658		0.011953 
659		0.011969 
660		0.011962 
661		0.011950 
662		0.011957 
663		0.011958 
664		0.011932 
665		0.011921 
666		0.011909 
667		0.011927 
668		0.011917 
669		0.011921 
670		0.011916 
671		0.011905 
672		0.011886 
673		0.011872 
674		0.011859 
675		0.011855 
676		0.011860 
677		0.011862 
678		0.011850 
679		0.011843 
680		0.011842 
681		0.011835 
682		0.011822 
683		0.011811 
684		0.011797 
685		0.011773 
686		0.011758 
687		0.011742 
688		0.011741 
689		0.011732 
690		0.011741 
691		0.011736 
692		0.011722 
693		0.011741 
694		0.011741 
695		0.011722 
696		0.011737 
697		0.011714 
698		0.011710 
699		0.011698 
700		0.011684 
701		0.011682 
702		0.011669 
703		0.011647 
704		0.011626 
705		0.011602 
706		0.011593 
707		0.011558 
708		0.011560 
709		0.011512 
710		0.011538 
711		0.011535 
712		0.011537 
713		0.011562 
714		0.011550 
715		0.011554 
716		0.011541 
717		0.011528 
718		0.011512 
719		0.011507 
720		0.011474 
721		0.011466 
722		0.011465 
723		0.011453 
724		0.011474 
725		0.011457 
726		0.011443 
727		0.011466 
728		0.011436 
729		0.011424 
730		0.011399 
731		0.011381 
732		0.011378 
733		0.011367 
734		0.011359 
735		0.011342 
736		0.011330 
737		0.011332 
738		0.011322 
739		0.011305 
740		0.011290 
741		0.011289 
742		0.011285 
743		0.011258 
744		0.011242 
745		0.011247 
746		0.011221 
747		0.011208 
748		0.011232 
749		0.011224 
750		0.011207 
751		0.011202 
752		0.011200 
753		0.011181 
754		0.011150 
755		0.011128 
756		0.011122 
757		0.011118 
758		0.011074 
759		0.011067 
760		0.011059 
761		0.011054 
762		0.011050 
763		0.011028 
764		0.011012 
765		0.011002 
766		0.011017 
767		0.011042 
768		0.011028 
769		0.011030 
770		0.011014 
771		0.011008 
772		0.011000 
773		0.010998 
774		0.010985 
775		0.010972 
776		0.010955 
777		0.010945 
778		0.010932 
779		0.010920 
780		0.010913 
781		0.010902 
782		0.010895 
783		0.010894 
784		0.010885 
785		0.010872 
786		0.010855 
787		0.010839 
788		0.010805 
789		0.010807 
790		0.010801 
791		0.010792 
792		0.010785 
793		0.010766 
794		0.010767 
795		0.010755 
796		0.010737 
797		0.010751 
798		0.010750 
799		0.010764 
800		0.010769 
801		0.010758 
802		0.010763 
803		0.010747 
804		0.010742 
805		0.010735 
806		0.010720 
807		0.010729 
808		0.010732 
809		0.010739 
810		0.010727 
811		0.010714 
812		0.010701 
813		0.010677 
814		0.010686 
815		0.010672 
816		0.010664 
817		0.010665 
818		0.010659 
819		0.010653 
820		0.010650 
821		0.010628 
822		0.010624 
823		0.010626 
824		0.010617 
825		0.010600 
826		0.010612 
827		0.010605 
828		0.010565 
829		0.010549 
830		0.010567 
831		0.010550 
832		0.010546 
833		0.010542 
834		0.010525 
835		0.010517 
836		0.010514 
837		0.010507 
838		0.010494 
839		0.010489 
840		0.010482 
841		0.010483 
842		0.010480 
843		0.010471 
844		0.010477 
845		0.010466 
846		0.010467 
847		0.010470 
848		0.010489 
849		0.010479 
850		0.010473 
851		0.010470 
852		0.010464 
853		0.010439 
854		0.010442 
855		0.010429 
856		0.010417 
857		0.010421 
858		0.010423 
859		0.010408 
860		0.010398 
861		0.010384 
862		0.010381 
863		0.010388 
864		0.010386 
865		0.010384 
866		0.010371 
867		0.010365 
868		0.010345 
869		0.010341 
870		0.010350 
871		0.010340 
872		0.010331 
873		0.010324 
874		0.010316 
875		0.010305 
876		0.010311 
877		0.010309 
878		0.010296 
879		0.010290 
880		0.010289 
881		0.010293 
882		0.010282 
883		0.010273 
884		0.010260 
885		0.010262 
886		0.010250 
887		0.010238 
888		0.010226 
889		0.010219 
890		0.010208 
891		0.010210 
892		0.010217 
893		0.010224 
894		0.010216 
895		0.010205 
896		0.010200 
897		0.010192 
898		0.010189 
899		0.010185 
900		0.010186 
901		0.010213 
902		0.010187 
903		0.010182 
904		0.010177 
905		0.010182 
906		0.010174 
907		0.010161 
908		0.010152 
909		0.010137 
910		0.010125 
911		0.010141 
912		0.010143 
913		0.010140 
914		0.010143 
915		0.010146 
916		0.010144 
917		0.010132 
918		0.010131 
919		0.010111 
920		0.010120 
921		0.010127 
922		0.010123 
923		0.010135 
924		0.010151 
925		0.010165 
926		0.010190 
927		0.010180 
928		0.010187 
929		0.010198 
930		0.010193 
931		0.010189 
932		0.010173 
933		0.010167 
934		0.010162 
935		0.010155 
936		0.010143 
937		0.010141 
938		0.010133 
939		0.010110 
940		0.010114 
941		0.010110 
942		0.010093 
943		0.010079 
944		0.010082 
945		0.010075 
946		0.010075 
947		0.010086 
948		0.010082 
949		0.010073 
950		0.010049 
951		0.010044 
952		0.010037 
953		0.010040 
954		0.010031 
955		0.010017 
956		0.010014 
957		0.010018 
958		0.009993 
959		0.010005 
960		0.009983 
961		0.009979 
962		0.009978 
963		0.009948 
964		0.009929 
965		0.009914 
966		0.009906 
967		0.009894 
968		0.009896 
969		0.009889 
970		0.009879 
971		0.009865 
972		0.009857 
973		0.009850 
974		0.009846 
975		0.009860 
976		0.009842 
977		0.009842 
978		0.009854 
979		0.009851 
980		0.009834 
981		0.009839 
982		0.009821 
983		0.009812 
984		0.009804 
985		0.009795 
986		0.009791 
987		0.009778 
988		0.009785 
989		0.009774 
990		0.009787 
991		0.009783 
992		0.009780 
993		0.009776 
994		0.009777 
995		0.009770 
996		0.009764 
997		0.009750 
998		0.009740 
999		0.009735 
1000		0.009729 
1001		0.009727 
1002		0.009723 
1003		0.009715 
1004		0.009715 
1005		0.009713 
1006		0.009703 
1007		0.009699 
1008		0.009692 
1009		0.009686 
1010		0.009667 
1011		0.009654 
1012		0.009629 
1013		0.009615 
1014		0.009615 
1015		0.009617 
1016		0.009615 
1017		0.009609 
1018		0.009599 
1019		0.009599 
1020		0.009585 
1021		0.009580 
1022		0.009576 
1023		0.009569 
1024		0.004897 
1025		0.004909 
1026		0.004900 
1027		0.004899 
1028		0.004895 
1029		0.004900 
1030		0.004901 
1031		0.004899 
1032		0.004894 
1033		0.004896 
1034		0.004887 
1035		0.004882 
1036		0.004879 
1037		0.004881 
1038		0.004882 
1039		0.004869 
1040		0.004865 
1041		0.004866 
1042		0.004864 
1043		0.004851 
1044		0.004845 
1045		0.004855 
1046		0.004853 
1047		0.004848 
1048		0.004848 
1049		0.004853 
1050		0.004848 
1051		0.004839 
1052		0.004828 
1053		0.004838 
1054		0.004822 
1055		0.004816 
1056		0.004817 
1057		0.004826 
1058		0.004820 
1059		0.004807 
1060		0.004804 
1061		0.004812 
1062		0.004807 
1063		0.004790 
1064		0.004789 
1065		0.004790 
1066		0.004790 
1067		0.004777 
1068		0.004784 
1069		0.004777 
1070		0.004786 
1071		0.004784 
1072		0.004783 
1073		0.004784 
1074		0.004786 
1075		0.004779 
1076		0.004778 
1077		0.004778 
1078		0.004776 
1079		0.004774 
1080		0.004757 
1081		0.004764 
1082		0.004765 
1083		0.004757 
1084		0.004751 
1085		0.004757 
1086		0.004770 
1087		0.004754 
1088		0.004745 
1089		0.004746 
1090		0.004752 
1091		0.004749 
1092		0.004754 
1093		0.004747 
1094		0.004753 
1095		0.004746 
1096		0.004741 
1097		0.004746 
1098		0.004743 
1099		0.004738 
1100		0.004750 
1101		0.004733 
1102		0.004732 
1103		0.004727 
1104		0.004732 
1105		0.004728 
1106		0.004738 
1107		0.004726 
1108		0.004729 
1109		0.004724 
1110		0.004740 
1111		0.004718 
1112		0.004740 
1113		0.004720 
1114		0.004731 
1115		0.004718 
1116		0.004733 
1117		0.004707 
1118		0.004712 
1119		0.004697 
1120		0.004714 
1121		0.004697 
1122		0.004709 
1123		0.004694 
1124		0.004707 
1125		0.004695 
1126		0.004694 
1127		0.004687 
1128		0.004690 
1129		0.004680 
1130		0.004676 
1131		0.004678 
1132		0.004676 
1133		0.004665 
1134		0.004676 
1135		0.004672 
1136		0.004672 
1137		0.004672 
1138		0.004662 
1139		0.004663 
1140		0.004677 
1141		0.004663 
1142		0.004671 
1143		0.004663 
1144		0.004676 
1145		0.004671 
1146		0.004675 
1147		0.004671 
1148		0.004676 
1149		0.004661 
1150		0.004662 
1151		0.004658 
1152		0.004667 
1153		0.004653 
1154		0.004654 
1155		0.004649 
1156		0.004654 
1157		0.004638 
1158		0.004637 
1159		0.004631 
1160		0.004643 
1161		0.004638 
1162		0.004640 
1163		0.004631 
1164		0.004636 
1165		0.004632 
1166		0.004632 
1167		0.004628 
1168		0.004629 
1169		0.004617 
1170		0.004615 
1171		0.004611 
1172		0.004621 
1173		0.004609 
1174		0.004612 
1175		0.004612 
1176		0.004607 
1177		0.004601 
1178		0.004594 
1179		0.004593 
1180		0.004582 
1181		0.004581 
1182		0.004576 
1183		0.004569 
1184		0.004569 
1185		0.004568 
1186		0.004562 
1187		0.004568 
1188		0.004550 
1189		0.004551 
1190		0.004550 
1191		0.004551 
1192		0.004544 
1193		0.004544 
1194		0.004542 
1195		0.004540 
1196		0.004533 
1197		0.004525 
1198		0.004522 
1199		0.004528 
1200		0.004529 
1201		0.004526 
1202		0.004522 
1203		0.004528 
1204		0.004511 
1205		0.004528 
1206		0.004521 
1207		0.004531 
1208		0.004518 
1209		0.004524 
1210		0.004528 
1211		0.004531 
1212		0.004522 
1213		0.004521 
1214		0.004515 
1215		0.004510 
1216		0.004512 
1217		0.004509 
1218		0.004507 
1219		0.004509 
1220		0.004512 
1221		0.004513 
1222		0.004510 
1223		0.004510 
1224		0.004513 
1225		0.004509 
1226		0.004511 
1227		0.004512 
1228		0.004510 
1229		0.004503 
1230		0.004500 
1231		0.004498 
1232		0.004500 
1233		0.004500 
1234		0.004498 
1235		0.004492 
1236		0.004488 
1237		0.004491 
1238		0.004486 
1239		0.004484 
1240		0.004488 
1241		0.004488 
1242		0.004482 
1243		0.004485 
1244		0.004481 
1245		0.004483 
1246		0.004476 
1247		0.004479 
1248		0.004477 
1249		0.004473 
1250		0.004471 
1251		0.004470 
1252		0.004470 
1253		0.004460 
1254		0.004455 
1255		0.004453 
1256		0.004452 
1257		0.004445 
1258		0.004443 
1259		0.004435 
1260		0.004442 
1261		0.004433 
1262		0.004430 
1263		0.004429 
1264		0.004429 
1265		0.004421 
1266		0.004421 
1267		0.004425 
1268		0.004433 
1269		0.004428 
1270		0.004433 
1271		0.004433 
1272		0.004435 
1273		0.004432 
1274		0.004427 
1275		0.004421 
1276		0.004423 
1277		0.004421 
1278		0.004418 
1279		0.004415 
1280		0.004411 
1281		0.004411 
1282		0.004408 
1283		0.004402 
1284		0.004400 
1285		0.004402 
1286		0.004398 
1287		0.004391 
1288		0.004389 
1289		0.004391 
1290		0.004382 
1291		0.004377 
1292		0.004370 
1293		0.004369 
1294		0.004363 
1295		0.004351 
1296		0.004349 
1297		0.004346 
1298		0.004345 
1299		0.004342 
1300		0.004337 
1301		0.004333 
1302		0.004332 
1303		0.004335 
1304		0.004335 
1305		0.004344 
1306		0.004346 
1307		0.004349 
1308		0.004349 
1309		0.004350 
1310		0.004349 
1311		0.004344 
1312		0.004339 
1313		0.004340 
1314		0.004335 
1315		0.004326 
1316		0.004328 
1317		0.004324 
1318		0.004323 
1319		0.004323 
1320		0.004318 
1321		0.004304 
1322		0.004305 
1323		0.004303 
1324		0.004303 
1325		0.004301 
1326		0.004299 
1327		0.004299 
1328		0.004299 
1329		0.004298 
1330		0.004291 
1331		0.004294 
1332		0.004295 
1333		0.004292 
1334		0.004292 
1335		0.004292 
1336		0.004294 
1337		0.004289 
1338		0.004291 
1339		0.004288 
1340		0.004297 
1341		0.004288 
1342		0.004284 
1343		0.004283 
1344		0.004287 
1345		0.004277 
1346		0.004276 
1347		0.004273 
1348		0.004281 
1349		0.004268 
1350		0.004268 
1351		0.004268 
1352		0.004277 
1353		0.004260 
1354		0.004256 
1355		0.004258 
1356		0.004261 
1357		0.004247 
1358		0.004246 
1359		0.004234 
1360		0.004245 
1361		0.004238 
1362		0.004237 
1363		0.004236 
1364		0.004243 
1365		0.004233 
1366		0.004236 
1367		0.004234 
1368		0.004237 
1369		0.004231 
1370		0.004231 
1371		0.004227 
1372		0.004231 
1373		0.004229 
1374		0.004232 
1375		0.004231 
1376		0.004228 
1377		0.004229 
1378		0.004227 
1379		0.004224 
1380		0.004222 
1381		0.004219 
1382		0.004218 
1383		0.004218 
1384		0.004217 
1385		0.004217 
1386		0.004217 
1387		0.004218 
1388		0.004221 
1389		0.004220 
1390		0.004222 
1391		0.004222 
1392		0.004220 
1393		0.004209 
1394		0.004210 
1395		0.004212 
1396		0.004209 
1397		0.004204 
1398		0.004202 
1399		0.004198 
1400		0.004197 
1401		0.004199 
1402		0.004196 
1403		0.004195 
1404		0.004195 
1405		0.004193 
1406		0.004189 
1407		0.004187 
1408		0.004187 
1409		0.004192 
1410		0.004191 
1411		0.004191 
1412		0.004190 
1413		0.004189 
1414		0.004190 
1415		0.004187 
1416		0.004189 
1417		0.004187 
1418		0.004189 
1419		0.004190 
1420		0.004193 
1421		0.004188 
1422		0.004184 
1423		0.004184 
1424		0.004183 
1425		0.004178 
1426		0.004173 
1427		0.004178 
1428		0.004175 
1429		0.004174 
1430		0.004176 
1431		0.004174 
1432		0.004170 
1433		0.004164 
1434		0.004162 
1435		0.004162 
1436		0.004162 
1437		0.004161 
1438		0.004161 
1439		0.004161 
1440		0.004155 
1441		0.004151 
1442		0.004148 
1443		0.004147 
1444		0.004141 
1445		0.004137 
1446		0.004131 
1447		0.004132 
1448		0.004127 
1449		0.004126 
1450		0.004120 
1451		0.004122 
1452		0.004118 
1453		0.004115 
1454		0.004109 
1455		0.004112 
1456		0.004107 
1457		0.004106 
1458		0.004100 
1459		0.004105 
1460		0.004101 
1461		0.004094 
1462		0.004094 
1463		0.004093 
1464		0.004088 
1465		0.004084 
1466		0.004086 
1467		0.004085 
1468		0.004082 
1469		0.004079 
1470		0.004078 
1471		0.004078 
1472		0.004081 
1473		0.004075 
1474		0.004071 
1475		0.004073 
1476		0.004077 
1477		0.004074 
1478		0.004071 
1479		0.004078 
1480		0.004075 
1481		0.004077 
1482		0.004073 
1483		0.004077 
1484		0.004073 
1485		0.004067 
1486		0.004065 
1487		0.004066 
1488		0.004066 
1489		0.004055 
1490		0.004057 
1491		0.004060 
1492		0.004058 
1493		0.004047 
1494		0.004049 
1495		0.004052 
1496		0.004050 
1497		0.004038 
1498		0.004036 
1499		0.004043 
1500		0.004047 
1501		0.004033 
1502		0.004033 
1503		0.004037 
1504		0.004038 
1505		0.004029 
1506		0.004031 
1507		0.004032 
1508		0.004028 
1509		0.004023 
1510		0.004030 
1511		0.004033 
1512		0.002792 
1513		0.004022 
1514		0.004018 
1515		0.002802 
1516		0.002798 
1517		0.004017 
1518		0.004008 
1519		0.002764 
1520		0.002793 
1521		0.004006 
1522		0.004002 
1523		0.002765 
1524		0.002793 
1525		0.004003 
1526		0.003997 
1527		0.002755 
1528		0.002784 
1529		0.003988 
1530		0.003984 
1531		0.002743 
1532		0.002792 
1533		0.003980 
1534		0.003975 
1535		0.002737 
1536		0.002771 
1537		0.003972 
1538		0.003970 
1539		0.002727 
1540		0.002743 
1541		0.002687 
1542		0.003958 
1543		0.002711 
1544		0.002719 
1545		0.003955 
1546		0.003957 
1547		0.002715 
1548		0.002718 
1549		0.002684 
1550		0.002679 
1551		0.002715 
1552		0.002721 
1553		0.002682 
1554		0.002683 
1555		0.002718 
1556		0.002726 
1557		0.002700 
1558		0.002692 
1559		0.002715 
1560		0.002734 
1561		0.002692 
1562		0.002698 
1563		0.002722 
1564		0.002740 
1565		0.002689 
1566		0.002688 
1567		0.002718 
1568		0.002722 
1569		0.002676 
1570		0.002676 
1571		0.002703 
1572		0.002732 
1573		0.002691 
1574		0.002684 
1575		0.002693 
1576		0.002721 
1577		0.002693 
1578		0.002696 
1579		0.002695 
1580		0.002726 
1581		0.002683 
1582		0.002687 
1583		0.002687 
1584		0.002704 
1585		0.002686 
1586		0.002691 
1587		0.002680 
1588		0.002703 
1589		0.002683 
1590		0.002703 
1591		0.002670 
1592		0.002701 
1593		0.002676 
1594		0.002706 
1595		0.002667 
1596		0.002693 
1597		0.002662 
1598		0.002722 
1599		0.002672 
1600		0.002676 
1601		0.002659 
1602		0.002680 
1603		0.002672 
1604		0.002671 
1605		0.002671 
1606		0.002683 
1607		0.002676 
1608		0.002676 
1609		0.002676 
1610		0.002691 
1611		0.002662 
1612		0.002676 
1613		0.002664 
1614		0.002682 
1615		0.002655 
1616		0.002660 
1617		0.002664 
1618		0.002683 
1619		0.002663 
1620		0.002653 
1621		0.002667 
1622		0.002693 
1623		0.002647 
1624		0.002661 
1625		0.002670 
1626		0.002688 
1627		0.002649 
1628		0.002664 
1629		0.002672 
1630		0.002694 
1631		0.002651 
1632		0.002649 
1633		0.002669 
1634		0.002690 
1635		0.002651 
1636		0.002624 
1637		0.002676 
1638		0.002671 
1639		0.002633 
1640		0.002626 
1641		0.002657 
1642		0.002659 
1643		0.002632 
1644		0.002629 
1645		0.002660 
1646		0.002658 
1647		0.002630 
1648		0.002633 
1649		0.002653 
1650		0.002647 
1651		0.002634 
1652		0.002633 
1653		0.002649 
1654		0.002651 
1655		0.002635 
1656		0.002631 
1657		0.002645 
1658		0.002629 
1659		0.002633 
1660		0.002637 
1661		0.002646 
1662		0.002633 
1663		0.002613 
1664		0.002627 
1665		0.002638 
1666		0.002629 
1667		0.002609 
1668		0.002621 
1669		0.002637 
1670		0.002629 
1671		0.002620 
1672		0.002617 
1673		0.002626 
1674		0.002617 
1675		0.002615 
1676		0.002606 
1677		0.002613 
1678		0.002609 
1679		0.002605 
1680		0.002577 
1681		0.002605 
1682		0.002592 
1683		0.002598 
1684		0.002563 
1685		0.002595 
1686		0.002581 
1687		0.002589 
1688		0.002544 
1689		0.002588 
1690		0.002571 
1691		0.002573 
1692		0.002542 
1693		0.002591 
1694		0.002576 
1695		0.002568 
1696		0.002548 
1697		0.002582 
1698		0.002558 
1699		0.002556 
1700		0.002552 
1701		0.002588 
1702		0.002569 
1703		0.002557 
1704		0.002555 
1705		0.002583 
1706		0.002561 
1707		0.002565 
1708		0.002553 
1709		0.002577 
1710		0.002575 
1711		0.002564 
1712		0.002568 
1713		0.002573 
1714		0.002573 
1715		0.002567 
1716		0.002540 
1717		0.002576 
1718		0.002569 
1719		0.002566 
1720		0.002535 
1721		0.002578 
1722		0.002571 
1723		0.002553 
1724		0.002531 
1725		0.002589 
1726		0.002574 
1727		0.002560 
1728		0.002530 
1729		0.002578 
1730		0.002577 
1731		0.002565 
1732		0.002531 
1733		0.002584 
1734		0.002557 
1735		0.002561 
1736		0.002531 
1737		0.002592 
1738		0.002553 
1739		0.002563 
1740		0.002523 
1741		0.002587 
1742		0.002539 
1743		0.002544 
1744		0.002521 
1745		0.002570 
1746		0.002540 
1747		0.002546 
1748		0.002517 
1749		0.002575 
1750		0.002545 
1751		0.002555 
1752		0.002525 
1753		0.002577 
1754		0.002535 
